Customer_ID,Bandwidth_Mbps,Price_Per_Mbps,Monthly_Internet_Fee,Years_With_Company,Customer_Type,Company_Size,Strategic_Category,Strategic_Level,Has_VoIP,Monthly_VoIP_Fee,Has_Server,Server_Type,Monthly_Server_Fee,Support_Tickets_Last_Year,Downtime_Hours_Last_Year,Contract_Type,Total_Monthly_Revenue,Number_of_Services,High_Value
C01803,150,230000,34500000,4.9,Business,Large,Enterprise,2,0,0.0,1,Dedicated,8794163.0,3,4.1,Monthly,43294163.0,2,0
C01804,200,300000,6000000,6.3,Personal,Small,Normal,0,0,0.0,0,,0.0,2,6.8,Monthly,6000000.0,1,0
C01805,30,325000,9750000,6.9,Personal,Small,Normal,0,0,0.0,0,,0.0,4,0.1,Monthly,9750000.0,1,0
C01806,50,270000,13500000,5.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.0,Monthly,13500000.0,1,0
C01807,20,335000,6700000,6.4,Business,Small,Small Business,1,0,0.0,0,,0.0,4,4.2,Annual,6700000.0,1,0
C01808,10,320000,3200000,4.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.2,Monthly,3200000.0,1,0
C01809,200,220000,44000000,1.5,Business,Medium,Small Business,1,1,1617476.0,0,,0.0,3,5.1,Monthly,45617476.0,2,1
C01810,100,260000,26000000,7.7,Government,Large,Government,3,1,1577802.0,0,,0.0,4,6.4,Annual,27577802.0,2,0
C01811,10,320000,3200000,9.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.8,Annual,3200000.0,1,0
C01812,10,385000,3850000,0.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.3,Monthly,3850000.0,1,0
C01813,50,270000,13500000,5.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.0,Annual,13500000.0,1,0
C01814,20,310000,6200000,3.4,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.1,Monthly,6200000.0,1,0
C01815,20,315000,6300000,4.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,8.2,Monthly,6300000.0,1,0
C01816,20,305000,6100000,0.7,Personal,Small,Normal,0,0,0.0,0,,0.0,3,5.6,Monthly,6100000.0,1,0
C01817,150,240000,36000000,9.6,Government,Large,Government,3,1,595760.0,0,,0.0,5,6.7,Annual,36595760.0,2,0
C01818,50,270000,13500000,5.6,Business,Small,Small Business,1,0,0.0,0,,0.0,4,5.8,Annual,13500000.0,1,0
C01819,100,290000,29000000,4.6,Business,Large,Enterprise,2,1,1889573.0,1,Dedicated,19979423.0,11,11.6,Monthly,50868996.0,3,1
C01820,100,250000,25000000,2.7,Business,Large,ISP Partner,3,1,1747863.0,0,,0.0,7,5.9,Monthly,26747863.0,2,0
C01821,20,335000,6700000,5.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.6,Annual,6700000.0,1,0
C01822,150,260000,39000000,9.5,Business,Large,Enterprise,2,0,0.0,0,,0.0,0,2.9,Monthly,39000000.0,1,0
C01823,30,320000,9600000,1.2,Personal,Small,Normal,0,0,0.0,1,Dedicated,15424501.0,3,6.0,Monthly,25024501.0,2,0
C01824,100,275000,27500000,8.7,Business,Small,Small Business,1,1,843823.0,0,,0.0,2,7.0,Monthly,28343823.0,2,0
C01825,20,330000,6600000,5.3,Personal,Small,Normal,0,1,1239519.0,0,,0.0,4,5.5,Annual,7839519.0,2,0
C01826,10,330000,3300000,6.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.8,Monthly,3300000.0,1,0
C01827,50,270000,13500000,0.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.1,Monthly,13500000.0,1,0
C01828,10,345000,3450000,2.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly,3450000.0,1,0
C01829,100,260000,26000000,2.3,Business,Large,Enterprise,2,1,1739509.0,0,,0.0,7,10.6,Monthly,27739509.0,2,0
C01830,10,330000,3300000,6.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.1,Monthly,3300000.0,1,0
C01831,200,220000,83922848,8.1,Government,Large,Government,3,1,499947.0,1,Shared,11605935.0,9,9.1,Annual,96028730.0,3,1
C01832,30,300000,9000000,8.4,Personal,Small,Normal,0,1,1677527.0,0,,0.0,2,3.6,Monthly,10677527.0,2,0
C01833,100,250000,25000000,6.8,Government,Large,Government,3,1,1328261.0,0,,0.0,5,8.1,Annual,26328261.0,2,0
C01834,30,310000,9300000,9.3,Personal,Small,Normal,0,0,0.0,0,,0.0,3,3.6,Monthly,9300000.0,1,0
C01835,20,310000,6200000,0.6,Personal,Small,Normal,0,0,0.0,0,,0.0,2,0.0,Monthly,6200000.0,1,0
C01836,30,300000,9000000,7.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,0.8,Annual,9000000.0,1,0
C01837,150,270000,40500000,6.5,Business,Small,Small Business,1,0,0.0,0,,0.0,1,4.3,Annual,40500000.0,1,0
C01838,10,325000,3250000,3.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.6,Monthly,3250000.0,1,0
C01839,100,285000,28500000,5.5,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,3.9,Monthly,28500000.0,1,0
C01840,100,250000,25000000,8.3,Business,Large,ISP Partner,3,1,817105.0,1,Shared,15575352.0,8,6.6,Annual,41392457.0,3,0
C01841,30,315000,9450000,5.8,Personal,Small,Normal,0,0,0.0,0,,0.0,4,5.4,Monthly,9450000.0,1,0
C01842,20,360000,7200000,1.7,Business,Small,Small Business,1,1,478575.0,0,,0.0,4,7.3,Monthly,7678575.0,2,0
C01843,20,300000,6000000,3.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.3,Monthly,6000000.0,1,0
C01844,100,250000,25000000,5.6,Business,Medium,Small Business,1,1,898062.0,1,VPS,18691852.0,8,8.7,Annual,44589914.0,3,1
C01845,150,260000,39000000,9.0,Government,Large,Government,3,1,1361131.0,1,VPS,5834354.0,9,9.9,Annual,46195485.0,3,1
C01846,10,320000,3200000,4.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.9,Monthly,3200000.0,1,0
C01847,10,340000,3400000,2.1,Personal,Small,Normal,0,0,0.0,0,,0.0,3,6.0,Monthly,3400000.0,1,0
C01848,150,260000,39000000,9.3,Business,Medium,Small Business,1,0,0.0,1,VPS,18568066.0,5,6.7,Annual,57568066.0,2,1
C01849,50,270000,13500000,2.8,Business,Medium,Small Business,1,1,1130900.0,1,Shared,19973608.0,8,9.7,Monthly,34604508.0,3,0
C01850,100,260000,26000000,0.5,Government,Large,Government,3,1,1005258.0,0,,0.0,7,7.9,Monthly,27005258.0,2,0
C01851,100,265000,26500000,7.1,Government,Large,Government,3,0,0.0,1,Dedicated,10129827.0,6,6.6,Annual,36629827.0,2,0
C01852,10,320000,3200000,6.6,Personal,Small,Normal,0,0,0.0,0,,0.0,2,5.8,Annual,3200000.0,1,0
C01853,20,305000,6100000,5.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.9,Annual,6100000.0,1,0
C01854,10,370000,3700000,7.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.5,Annual,3700000.0,1,0
C01855,10,320000,3200000,5.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.3,Annual,3200000.0,1,0
C01856,100,275000,27500000,4.8,Business,Small,Small Business,1,1,400387.0,1,VPS,11977465.0,8,6.2,Monthly,39877852.0,3,0
C01857,30,335000,10050000,5.0,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,7.3,Monthly,10050000.0,1,0
C01858,30,315000,9450000,5.6,Personal,Small,Normal,0,0,0.0,0,,0.0,3,3.6,Annual,9450000.0,1,0
C01859,50,305000,15250000,0.4,Business,Small,Small Business,1,0,0.0,1,VPS,15323920.0,9,4.8,Monthly,30573920.0,2,0
C01860,10,385000,3850000,0.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.1,Monthly,3850000.0,1,0
C01861,30,345000,10350000,3.3,Business,Large,Enterprise,2,1,771433.0,0,,0.0,4,5.2,Monthly,11121433.0,2,0
C01862,30,300000,9000000,4.7,Personal,Small,Normal,0,0,0.0,0,,0.0,3,3.9,Monthly,9000000.0,1,0
C01863,150,245000,36750000,5.6,Business,Medium,Small Business,1,1,561611.0,0,,0.0,2,3.9,Annual,37311611.0,2,0
C01864,20,300000,6000000,5.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.6,Monthly,6000000.0,1,0
C01865,20,335000,6700000,7.2,Business,Small,Small Business,1,0,0.0,0,,0.0,3,4.2,Annual,6700000.0,1,0
C01866,10,365000,3650000,7.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.7,Annual,3650000.0,1,0
C01867,10,320000,3200000,6.6,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.4,Annual,3200000.0,1,0
C01868,20,300000,6000000,9.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.4,Annual,6000000.0,1,0
C01869,100,250000,25000000,4.8,Business,Large,University,2,1,930701.0,0,,0.0,4,3.5,Monthly,25930701.0,2,0
C01870,50,280000,14000000,1.3,Business,Small,Small Business,1,0,0.0,0,,0.0,3,4.6,Monthly,14000000.0,1,0
C01871,10,325000,3250000,3.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.0,Monthly,3250000.0,1,0
C01872,20,335000,6700000,1.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.1,Monthly,6700000.0,1,0
C01873,150,230000,34500000,9.7,Business,Small,Small Business,1,1,1886682.0,0,,0.0,5,5.1,Monthly,36386682.0,2,0
C01874,10,350000,3500000,0.3,Personal,Small,Normal,0,0,0.0,0,,0.0,2,3.5,Monthly,3500000.0,1,0
C01875,10,320000,3200000,9.2,Personal,Small,Normal,0,1,865809.0,0,,0.0,2,5.3,Annual,4065809.0,2,0
C01876,300,210000,63000000,3.2,Business,Large,Enterprise,2,1,634413.0,1,VPS,5878375.0,9,10.0,Monthly,69512788.0,3,1
C01877,50,270000,13500000,9.0,Business,Large,Hospital,3,1,730820.0,0,,0.0,4,3.1,Annual,14230820.0,2,0
C01878,10,320000,3200000,1.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.5,Monthly,3200000.0,1,0
C01879,100,260000,26000000,4.8,Government,Large,Government,3,1,666924.0,1,Dedicated,5789670.0,5,8.0,Monthly,32456594.0,3,0
C01880,200,230000,46000000,5.0,Business,Small,Small Business,1,0,0.0,1,VPS,4635208.0,5,4.1,Monthly,50635208.0,2,1
C01881,30,290000,8700000,3.8,Business,Small,Small Business,1,0,0.0,0,,0.0,6,7.7,Monthly,8700000.0,1,0
C01882,200,240000,48000000,6.9,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,3.5,Annual,48000000.0,1,1
C01883,50,270000,13500000,5.1,Personal,Small,Normal,0,0,0.0,0,,0.0,2,5.6,Monthly,13500000.0,1,0
C01884,150,230000,34500000,5.1,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,5.4,Annual,34500000.0,1,0
C01885,10,320000,3200000,7.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.0,Annual,3200000.0,1,0
C01886,20,310000,6200000,4.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.5,Monthly,6200000.0,1,0
C01887,20,315000,6300000,9.2,Personal,Small,Normal,0,0,0.0,0,,0.0,2,5.2,Monthly,6300000.0,1,0
C01888,30,300000,9000000,5.6,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.8,Monthly,9000000.0,1,0
C01889,30,330000,9900000,6.6,Business,Medium,Small Business,1,1,1826193.0,0,,0.0,5,5.5,Annual,11726193.0,2,0
C01890,20,320000,6400000,3.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.3,Monthly,6400000.0,1,0
C01891,20,310000,6200000,2.9,Personal,Small,Normal,0,0,0.0,0,,0.0,2,3.4,Monthly,6200000.0,1,0
C01892,30,305000,9150000,2.4,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,5.3,Monthly,9150000.0,1,0
C01893,300,240000,72000000,0.8,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,4.6,Monthly,72000000.0,1,1
C01894,100,295000,29500000,2.0,Business,Small,Small Business,1,0,0.0,1,VPS,9709510.0,7,7.0,Monthly,39209510.0,2,0
C01895,200,220000,44000000,5.7,Business,Small,Small Business,1,1,1332975.0,0,,0.0,2,4.8,Monthly,45332975.0,2,1
C01896,150,230000,34500000,9.6,Government,Large,Government,3,1,424618.0,1,VPS,12119176.0,6,5.0,Annual,47043794.0,3,1
C01897,30,295000,8850000,9.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.3,Annual,8850000.0,1,0
C01898,150,275000,41250000,0.6,Business,Large,Enterprise,2,1,892976.0,0,,0.0,2,3.9,Monthly,42142976.0,2,0
C01899,200,220000,44000000,8.2,Business,Large,Enterprise,2,0,0.0,0,,0.0,3,4.0,Annual,44000000.0,1,1
C01900,20,360000,7200000,0.4,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.3,Monthly,7200000.0,1,0
C01901,10,320000,3200000,9.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.9,Annual,3200000.0,1,0
C01902,20,325000,6500000,5.1,Business,Small,Small Business,1,1,1789646.0,1,Shared,6663018.0,11,16.1,Annual,14952664.0,3,0
C01903,30,290000,8700000,4.6,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,3.3,Monthly,8700000.0,1,0
C01904,20,300000,6000000,7.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Annual,6000000.0,1,0
C01905,50,275000,13750000,7.4,Business,Medium,Small Business,1,1,476842.0,0,,0.0,7,7.3,Monthly,14226842.0,2,0
C01906,300,200000,60000000,4.3,Government,Large,Government,3,0,0.0,1,VPS,6087838.0,3,4.9,Monthly,66087838.0,2,1
C01907,10,365000,3650000,4.4,Personal,Small,Normal,0,0,0.0,0,,0.0,3,3.3,Monthly,3650000.0,1,0
C01908,30,320000,9600000,1.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.5,Monthly,9600000.0,1,0
C01909,10,350000,3500000,8.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,7.8,Annual,3500000.0,1,0
C01910,150,230000,34500000,3.5,Business,Medium,Small Business,1,1,475654.0,0,,0.0,2,1.2,Monthly,34975654.0,2,0
C01911,50,270000,13500000,6.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,2.8,Annual,13500000.0,1,0
C01912,150,250000,37500000,7.4,Business,Small,Small Business,1,1,1075867.0,0,,0.0,5,3.1,Annual,38575867.0,2,0
C01913,10,355000,3550000,6.1,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.0,Annual,3550000.0,1,0
C01914,10,375000,3750000,0.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.5,Monthly,3750000.0,1,0
C01915,150,245000,36750000,7.5,Business,Large,University,2,1,1913417.0,0,,0.0,3,7.6,Annual,38663417.0,2,0
C01916,20,300000,6000000,9.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.2,Annual,6000000.0,1,0
C01917,10,365000,3650000,4.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.5,Monthly,3650000.0,1,0
C01918,10,345000,3450000,9.5,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.2,Annual,3450000.0,1,0
C01919,50,270000,13500000,4.6,Personal,Small,Normal,0,1,1371706.0,0,,0.0,2,6.6,Monthly,14871706.0,2,0
C01920,30,310000,9300000,9.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.1,Monthly,9300000.0,1,0
C01921,30,290000,8700000,4.2,Personal,Small,Normal,0,0,0.0,0,,0.0,1,0.6,Monthly,8700000.0,1,0
C01922,30,295000,8850000,7.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,0.7,Annual,8850000.0,1,0
C01923,10,330000,3300000,8.9,Business,Medium,Small Business,1,1,1442519.0,0,,0.0,8,7.3,Monthly,4742519.0,2,0
C01924,20,300000,6000000,8.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.5,Monthly,6000000.0,1,0
C01925,200,260000,52000000,4.1,Business,Large,Hospital,3,1,882947.0,0,,0.0,2,8.5,Monthly,52882947.0,2,1
C01926,20,300000,6000000,8.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.1,Annual,6000000.0,1,0
C01927,100,290000,29000000,2.2,Business,Medium,Small Business,1,0,0.0,1,Shared,19857088.0,3,4.2,Monthly,48857088.0,2,1
C01928,10,320000,3200000,7.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.9,Monthly,3200000.0,1,0
C01929,300,215000,64500000,7.3,Business,Medium,Small Business,1,1,1760562.0,0,,0.0,3,8.5,Annual,66260562.0,2,1
C01930,300,245000,73500000,3.2,Business,Medium,Small Business,1,1,1880902.0,1,Dedicated,5232296.0,9,7.2,Monthly,80613198.0,3,1
C01931,200,220000,44000000,2.4,Business,Medium,Small Business,1,1,339485.0,0,,0.0,2,2.4,Monthly,44339485.0,2,1
C01932,20,345000,6900000,1.6,Business,Medium,Small Business,1,0,0.0,0,,0.0,6,3.5,Monthly,6900000.0,1,0
C01933,300,210000,63000000,3.4,Business,Large,ISP Partner,3,1,1060330.0,1,Shared,18665896.0,8,8.9,Monthly,82726226.0,3,1
C01934,150,235000,35250000,8.5,Business,Large,Enterprise,2,0,0.0,0,,0.0,2,6.6,Annual,35250000.0,1,0
C01935,50,270000,13500000,5.7,Business,Large,Hospital,3,0,0.0,0,,0.0,1,0.0,Annual,13500000.0,1,0
C01936,300,200000,60000000,7.8,Business,Small,Small Business,1,0,0.0,0,,0.0,7,10.2,Annual,60000000.0,1,1
C01937,300,240000,72000000,2.6,Business,Medium,Small Business,1,0,0.0,1,VPS,19545372.0,6,9.8,Monthly,91545372.0,2,1
C01938,10,320000,3200000,9.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.5,Monthly,3200000.0,1,0
C01939,50,305000,15250000,4.1,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,4.3,Monthly,15250000.0,1,0
C01940,30,310000,9300000,0.4,Business,Small,Small Business,1,0,0.0,1,VPS,17441289.0,6,10.2,Monthly,26741289.0,2,0
C01941,20,305000,6100000,1.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.0,Monthly,6100000.0,1,0
C01942,200,220000,44000000,9.9,Business,Large,ISP Partner,3,1,1697578.0,0,,0.0,4,7.0,Annual,45697578.0,2,1
C01943,20,300000,6000000,3.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.1,Monthly,6000000.0,1,0
C01944,10,390000,3900000,0.5,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.6,Monthly,3900000.0,1,0
C01945,30,320000,9600000,3.2,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.8,Monthly,9600000.0,1,0
C01946,200,275000,55000000,0.4,Business,Small,Small Business,1,1,1321290.0,0,,0.0,7,4.6,Monthly,56321290.0,2,1
C01947,20,300000,6000000,8.6,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.3,Annual,6000000.0,1,0
C01948,150,230000,34500000,5.3,Government,Large,Government,3,1,1743345.0,1,Dedicated,12981420.0,10,10.6,Annual,49224765.0,3,1
C01949,300,240000,72000000,3.0,Business,Small,Small Business,1,1,683403.0,0,,0.0,5,8.1,Monthly,72683403.0,2,1
C01950,300,205000,61500000,4.7,Government,Large,Government,3,1,1966826.0,1,Shared,17833871.0,7,7.6,Monthly,81300697.0,3,1
C01951,10,320000,3200000,8.8,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.8,Monthly,3200000.0,1,0
C01952,150,230000,34500000,9.1,Business,Medium,Small Business,1,1,1453838.0,0,,0.0,5,5.1,Annual,35953838.0,2,0
C01953,150,280000,42000000,2.3,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,3.5,Monthly,42000000.0,1,0
C01954,150,265000,39750000,7.6,Business,Small,Small Business,1,1,1960607.0,0,,0.0,2,0.0,Monthly,41710607.0,2,0
C01955,100,265000,26500000,2.0,Government,Large,Government,3,1,1038839.0,1,Dedicated,19807778.0,6,5.2,Monthly,47346617.0,3,1
C01956,50,305000,15250000,2.2,Business,Large,University,2,1,1549721.0,0,,0.0,5,4.8,Monthly,16799721.0,2,0
C01957,30,295000,8850000,9.9,Personal,Small,Normal,0,1,372342.0,0,,0.0,2,5.4,Annual,9222342.0,2,0
C01958,50,310000,15500000,0.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.1,Monthly,15500000.0,1,0
C01959,150,235000,35250000,9.0,Business,Large,University,2,1,1091668.0,1,Dedicated,5273022.0,6,8.0,Monthly,41614690.0,3,0
C01960,10,320000,3200000,9.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.9,Annual,3200000.0,1,0
C01961,20,300000,6000000,9.1,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.4,Annual,6000000.0,1,0
C01962,10,320000,3200000,2.3,Personal,Small,Normal,0,0,0.0,0,,0.0,3,0.1,Monthly,3200000.0,1,0
C01963,10,330000,3300000,6.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Annual,3300000.0,1,0
C01964,150,265000,39750000,1.6,Business,Large,Enterprise,2,0,0.0,0,,0.0,4,2.6,Monthly,39750000.0,1,0
C01965,100,250000,25000000,9.9,Business,Large,Hospital,3,1,315138.0,0,,0.0,5,6.2,Monthly,25315138.0,2,0
C01966,50,270000,13500000,8.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Annual,13500000.0,1,0
C01967,20,335000,6700000,1.6,Personal,Small,Normal,0,1,747985.0,0,,0.0,2,7.6,Monthly,7447985.0,2,0
C01968,20,300000,6000000,9.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.4,Annual,6000000.0,1,0
C01969,50,295000,14750000,8.2,Business,Small,Small Business,1,1,733521.0,0,,0.0,4,3.8,Annual,15483521.0,2,0
C01970,10,360000,3600000,4.6,Personal,Small,Normal,0,0,0.0,0,,0.0,2,5.1,Monthly,3600000.0,1,0
C01971,20,335000,6700000,5.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.9,Monthly,6700000.0,1,0
C01972,20,300000,6000000,7.0,Personal,Small,Normal,0,0,0.0,0,,0.0,4,7.4,Annual,6000000.0,1,0
C01973,100,300000,30000000,3.6,Government,Large,Government,3,1,489417.0,1,VPS,13100175.0,9,8.5,Monthly,43589592.0,3,0
C01974,20,315000,6300000,4.9,Personal,Small,Normal,0,0,0.0,0,,0.0,3,6.4,Monthly,6300000.0,1,0
C01975,30,290000,8700000,3.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.6,Monthly,8700000.0,1,0
C01976,50,330000,16500000,1.5,Business,Large,ISP Partner,3,1,1609006.0,0,,0.0,2,2.7,Monthly,18109006.0,2,0
C01977,100,250000,25000000,6.4,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,1.7,Annual,25000000.0,1,0
C01978,200,240000,48000000,4.2,Business,Large,University,2,0,0.0,0,,0.0,6,3.7,Monthly,48000000.0,1,1
C01979,10,320000,3200000,9.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.9,Annual,3200000.0,1,0
C01980,100,290000,29000000,3.7,Business,Large,Enterprise,2,0,0.0,0,,0.0,0,2.2,Monthly,29000000.0,1,0
C01981,50,330000,16500000,1.9,Personal,Small,Normal,0,0,0.0,0,,0.0,3,2.5,Monthly,16500000.0,1,0
C01982,30,330000,9900000,4.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.4,Monthly,9900000.0,1,0
C01983,50,280000,14000000,2.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.2,Monthly,14000000.0,1,0
C01984,150,235000,35250000,0.2,Business,Medium,Small Business,1,1,584406.0,0,,0.0,4,7.2,Monthly,35834406.0,2,0
C01985,150,255000,38250000,6.1,Business,Large,Enterprise,2,0,0.0,0,,0.0,0,3.5,Annual,38250000.0,1,0
C01986,20,350000,7000000,1.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.7,Monthly,7000000.0,1,0
C01987,100,250000,25000000,1.8,Business,Large,University,2,1,1877341.0,0,,0.0,6,5.5,Monthly,26877341.0,2,0
C01988,10,335000,3350000,4.2,Personal,Small,Normal,0,0,0.0,0,,0.0,2,3.8,Monthly,3350000.0,1,0
C01989,10,365000,3650000,2.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.2,Monthly,3650000.0,1,0
C01990,150,245000,36750000,1.2,Business,Large,Enterprise,2,0,0.0,1,Dedicated,7039742.0,6,6.7,Monthly,43789742.0,2,0
C01991,20,300000,6000000,2.2,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.6,Monthly,6000000.0,1,0
C01992,50,285000,14250000,6.0,Business,Large,Hospital,3,0,0.0,1,Dedicated,3549590.0,4,7.3,Annual,17799590.0,2,0
C01993,10,320000,3200000,9.0,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.8,Monthly,3200000.0,1,0
C01994,20,365000,7300000,2.3,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.1,Monthly,7300000.0,1,0
C01995,20,320000,6400000,0.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.0,Monthly,6400000.0,1,0
C01996,200,220000,44000000,5.2,Government,Large,Government,3,1,1665632.0,1,VPS,14318984.0,8,5.6,Monthly,59984616.0,3,1
C01997,150,230000,34500000,9.8,Government,Large,Government,3,1,933922.0,1,Dedicated,7041183.0,9,9.1,Annual,42475105.0,3,0
C01998,150,260000,39000000,7.9,Business,Small,Small Business,1,0,0.0,0,,0.0,1,5.2,Annual,39000000.0,1,0
C01999,200,225000,45000000,0.4,Business,Large,Hospital,3,1,1473352.0,1,VPS,17967830.0,7,5.5,Monthly,64441182.0,3,1
C02000,100,250000,25000000,6.8,Business,Large,ISP Partner,3,1,491523.0,1,Shared,2555503.0,7,5.9,Monthly,28047026.0,3,0
C02001,30,300000,9000000,8.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.9,Annual,9000000.0,1,0
C02002,20,300000,6000000,6.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.8,Annual,6000000.0,1,0
C02003,20,300000,6000000,8.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly,6000000.0,1,0
C02004,10,355000,3550000,9.1,Business,Small,Small Business,1,0,0.0,0,,0.0,0,2.8,Annual,3550000.0,1,0
C02005,10,320000,3200000,3.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.3,Monthly,3200000.0,1,0
C02006,10,370000,3700000,0.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.6,Monthly,3700000.0,1,0
C02007,100,250000,25000000,3.5,Business,Large,ISP Partner,3,1,872107.0,0,,0.0,5,6.4,Monthly,25872107.0,2,0
C02008,20,345000,6900000,0.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly,6900000.0,1,0
C02009,150,250000,37500000,5.1,Business,Small,Small Business,1,0,0.0,0,,0.0,4,3.7,Annual,37500000.0,1,0
C02010,50,270000,13500000,5.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.9,Annual,13500000.0,1,0
C02011,20,325000,6500000,9.6,Personal,Small,Normal,0,1,642516.0,0,,0.0,8,7.0,Annual,7142516.0,2,0
C02012,30,290000,8700000,8.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.9,Annual,8700000.0,1,0
C02013,200,240000,48000000,5.8,Business,Large,ISP Partner,3,1,1503166.0,0,,0.0,7,10.2,Annual,49503166.0,2,1
C02014,150,255000,38250000,1.7,Government,Large,Government,3,1,1334753.0,0,,0.0,5,6.5,Monthly,39584753.0,2,0
