Customer_ID,Bandwidth_Mbps,Price_Per_Mbps,Monthly_Internet_Fee,Years_With_Company,Customer_Type,Company_Size,Strategic_Category,Strategic_Level,Has_VoIP,Monthly_VoIP_Fee,Has_Server,Server_Type,Monthly_Server_Fee,Support_Tickets_Last_Year,Downtime_Hours_Last_Year,Contract_Type,Total_Monthly_Revenue,Number_of_Services,High_Value,Revenue_Score,Strategic_Score,Services_Score,Company_Size_Score,Customer_Priority_Score
C01896,150,230000,34500000,9.6,Government,Large,Government,3,1,424618.0,1,VPS,12119176.0,6,5.0,Annual,47043794.0,3,1,31.062223138232905,63.6,63.2,56.8,46.251111569116446
C01898,150,275000,41250000,0.6,Business,Large,Enterprise,2,1,892976.0,0,,0.0,2,3.9,Monthly,42142976.0,2,0,27.590117091117815,43.8,35.6,56.8,36.41505854555891
C01899,200,220000,44000000,8.2,Business,Large,Enterprise,2,0,0.0,0,,0.0,3,4.0,Annual,44000000.0,1,1,28.9057717961156,43.8,27.5,56.8,35.8578858980578
C01902,20,325000,6500000,5.1,Business,Small,Small Business,1,1,1789646.0,1,Shared,6663018.0,11,16.1,Annual,14952664.0,3,0,8.32646626422606,26.0,63.2,25.8,22.713233132113032
C01903,30,290000,8700000,4.6,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,3.3,Monthly,8700000.0,1,0,3.8966113940842115,26.0,27.5,26.2,15.203305697042106
C01905,50,275000,13750000,7.4,Business,Medium,Small Business,1,1,476842.0,0,,0.0,7,7.3,Monthly,14226842.0,2,0,7.812239668721152,26.0,35.6,26.2,18.376119834360576
C01906,300,200000,60000000,4.3,Government,Large,Government,3,0,0.0,1,VPS,6087838.0,3,4.9,Monthly,66087838.0,2,1,44.55444838184037,63.6,35.6,56.8,48.85722419092018
C01910,150,230000,34500000,3.5,Business,Medium,Small Business,1,1,475654.0,0,,0.0,2,1.2,Monthly,34975654.0,2,0,22.51225007834137,26.0,35.6,26.2,25.726125039170686
C01911,50,270000,13500000,6.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,2.8,Annual,13500000.0,1,0,7.2972904289213405,26.0,27.5,26.2,16.90364521446067
C01912,150,250000,37500000,7.4,Business,Small,Small Business,1,1,1075867.0,0,,0.0,5,3.1,Annual,38575867.0,2,0,25.062910259601388,26.0,35.6,25.8,26.941455129800694
C01915,150,245000,36750000,7.5,Business,Large,University,2,1,1913417.0,0,,0.0,3,7.6,Annual,38663417.0,2,0,25.12493722824722,43.8,35.6,56.8,35.18246861412361
C01922,30,295000,8850000,7.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,0.7,Annual,8850000.0,1,0,4.002882613922871,26.0,27.5,26.2,15.256441306961435
C01923,10,330000,3300000,8.9,Business,Medium,Small Business,1,1,1442519.0,0,,0.0,8,7.3,Monthly,4742519.0,2,0,1.09283583836207,26.0,35.6,26.2,15.016417919181034
C01925,200,260000,52000000,4.1,Business,Large,Hospital,3,1,882947.0,0,,0.0,2,8.5,Monthly,52882947.0,2,1,35.19911588579673,63.6,35.6,56.8,44.179557942898356
C01927,100,290000,29000000,2.2,Business,Medium,Small Business,1,0,0.0,1,Shared,19857088.0,3,4.2,Monthly,48857088.0,2,1,32.34689624027373,26.0,35.6,26.2,30.643448120136863
C01929,300,215000,64500000,7.3,Business,Medium,Small Business,1,1,1760562.0,0,,0.0,3,8.5,Annual,66260562.0,2,1,44.67681898300979,26.0,35.6,26.2,36.8084094915049
C01930,300,245000,73500000,3.2,Business,Medium,Small Business,1,1,1880902.0,1,Dedicated,5232296.0,9,7.2,Monthly,80613198.0,3,1,54.845299887144925,26.0,63.2,26.2,46.03264994357246
C01931,200,220000,44000000,2.4,Business,Medium,Small Business,1,1,339485.0,0,,0.0,2,2.4,Monthly,44339485.0,2,1,29.146288363228454,26.0,35.6,26.2,29.043144181614228
C01932,20,345000,6900000,1.6,Business,Medium,Small Business,1,0,0.0,0,,0.0,6,3.5,Monthly,6900000.0,1,0,2.6213567560202877,26.0,27.5,26.2,14.565678378010144
C01933,300,210000,63000000,3.4,Business,Large,ISP Partner,3,1,1060330.0,1,Shared,18665896.0,8,8.9,Monthly,82726226.0,3,1,56.342326974566554,63.6,63.2,56.8,58.89116348728328
C01934,150,235000,35250000,8.5,Business,Large,Enterprise,2,0,0.0,0,,0.0,2,6.6,Annual,35250000.0,1,0,22.706617305527086,43.8,27.5,56.8,32.758308652763546
C01935,50,270000,13500000,5.7,Business,Large,Hospital,3,0,0.0,0,,0.0,1,0.0,Annual,13500000.0,1,0,7.2972904289213405,63.6,27.5,56.8,29.01364521446067
C01936,300,200000,60000000,7.8,Business,Small,Small Business,1,0,0.0,0,,0.0,7,10.2,Annual,60000000.0,1,1,40.24136857890604,26.0,27.5,25.8,33.31568428945302
C01937,300,240000,72000000,2.6,Business,Medium,Small Business,1,0,0.0,1,VPS,19545372.0,6,9.8,Monthly,91545372.0,2,1,62.590469663601496,26.0,35.6,26.2,45.76523483180075
C01939,50,305000,15250000,4.1,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,4.3,Monthly,15250000.0,1,0,8.537121327039046,26.0,27.5,26.2,17.523560663519522
C01940,30,310000,9300000,0.4,Business,Small,Small Business,1,0,0.0,1,VPS,17441289.0,6,10.2,Monthly,26741289.0,2,0,16.678409990696238,26.0,35.6,25.8,22.74920499534812
C01942,200,220000,44000000,9.9,Business,Large,ISP Partner,3,1,1697578.0,0,,0.0,4,7.0,Annual,45697578.0,2,1,30.108463028324092,63.6,35.6,56.8,41.63423151416204
C01946,200,275000,55000000,0.4,Business,Small,Small Business,1,1,1321290.0,0,,0.0,7,4.6,Monthly,56321290.0,2,1,37.63509525135485,26.0,35.6,25.8,33.227547625677424
C01948,150,230000,34500000,5.3,Government,Large,Government,3,1,1743345.0,1,Dedicated,12981420.0,10,10.6,Annual,49224765.0,3,1,32.60738612891786,63.6,63.2,56.8,47.023693064458925
C01949,300,240000,72000000,3.0,Business,Small,Small Business,1,1,683403.0,0,,0.0,5,8.1,Monthly,72683403.0,2,1,49.227239969008195,26.0,35.6,25.8,39.023619984504094
C01950,300,205000,61500000,4.7,Government,Large,Government,3,1,1966826.0,1,Shared,17833871.0,7,7.6,Monthly,81300697.0,3,1,55.332375602930654,63.6,63.2,56.8,58.386187801465326
C01952,150,230000,34500000,9.1,Business,Medium,Small Business,1,1,1453838.0,0,,0.0,5,5.1,Annual,35953838.0,2,0,23.205268791052436,26.0,35.6,26.2,26.07263439552622
C01953,150,280000,42000000,2.3,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,3.5,Monthly,42000000.0,1,0,27.4888221982668,26.0,27.5,26.2,26.9994110991334
C01954,150,265000,39750000,7.6,Business,Small,Small Business,1,1,1960607.0,0,,0.0,2,0.0,Monthly,41710607.0,2,0,27.283794550781668,26.0,35.6,25.8,28.051897275390836
C01955,100,265000,26500000,2.0,Government,Large,Government,3,1,1038839.0,1,Dedicated,19807778.0,6,5.2,Monthly,47346617.0,3,1,31.276765602267584,63.6,63.2,56.8,46.358382801133786
C01956,50,305000,15250000,2.2,Business,Large,University,2,1,1549721.0,0,,0.0,5,4.8,Monthly,16799721.0,2,0,9.635059600902967,43.8,35.6,56.8,27.437529800451482
C01959,150,235000,35250000,9.0,Business,Large,University,2,1,1091668.0,1,Dedicated,5273022.0,6,8.0,Monthly,41614690.0,3,0,27.215839773493236,43.8,63.2,56.8,40.36791988674662
C01964,150,265000,39750000,1.6,Business,Large,Enterprise,2,0,0.0,0,,0.0,4,2.6,Monthly,39750000.0,1,0,25.894753900686894,43.8,27.5,56.8,34.35237695034344
C01965,100,250000,25000000,9.9,Business,Large,Hospital,3,1,315138.0,0,,0.0,5,6.2,Monthly,25315138.0,2,0,15.6680179477354,63.6,35.6,56.8,34.4140089738677
C01969,50,295000,14750000,8.2,Business,Small,Small Business,1,1,733521.0,0,,0.0,4,3.8,Annual,15483521.0,2,0,8.70256507055867,26.0,35.6,25.8,18.761282535279335
C01973,100,300000,30000000,3.6,Government,Large,Government,3,1,489417.0,1,VPS,13100175.0,9,8.5,Monthly,43589592.0,3,0,28.615008070838638,63.6,63.2,56.8,45.02750403541931
C01976,50,330000,16500000,1.5,Business,Large,ISP Partner,3,1,1609006.0,0,,0.0,2,2.7,Monthly,18109006.0,2,0,10.562655028012703,63.6,35.6,56.8,31.86132751400635
C01977,100,250000,25000000,6.4,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,1.7,Annual,25000000.0,1,0,15.444750616551964,26.0,27.5,26.2,20.97737530827598
C01978,200,240000,48000000,4.2,Business,Large,University,2,0,0.0,0,,0.0,6,3.7,Monthly,48000000.0,1,1,31.73967099181321,43.8,27.5,56.8,37.2748354959066
C01980,100,290000,29000000,3.7,Business,Large,Enterprise,2,0,0.0,0,,0.0,0,2.2,Monthly,29000000.0,1,0,18.278649812249572,43.8,27.5,56.8,30.544324906124785
C01984,150,235000,35250000,0.2,Business,Medium,Small Business,1,1,584406.0,0,,0.0,4,7.2,Monthly,35834406.0,2,0,23.1206542288673,26.0,35.6,26.2,26.03032711443365
C01985,150,255000,38250000,6.1,Business,Large,Enterprise,2,0,0.0,0,,0.0,0,3.5,Annual,38250000.0,1,0,24.83204170230029,43.8,27.5,56.8,33.821020851150145
C01987,100,250000,25000000,1.8,Business,Large,University,2,1,1877341.0,0,,0.0,6,5.5,Monthly,26877341.0,2,0,16.7747994040395,43.8,35.6,56.8,31.007399702019747
C01990,150,245000,36750000,1.2,Business,Large,Enterprise,2,0,0.0,1,Dedicated,7039742.0,6,6.7,Monthly,43789742.0,2,0,28.756809301843354,43.8,35.6,56.8,36.99840465092168
C01992,50,285000,14250000,6.0,Business,Large,Hospital,3,0,0.0,1,Dedicated,3549590.0,4,7.3,Annual,17799590.0,2,0,10.34344158962871,63.6,35.6,56.8,31.751720794814354
C01996,200,220000,44000000,5.2,Government,Large,Government,3,1,1665632.0,1,VPS,14318984.0,8,5.6,Monthly,59984616.0,3,1,40.23046940259938,63.6,63.2,56.8,50.83523470129968
C01997,150,230000,34500000,9.8,Government,Large,Government,3,1,933922.0,1,Dedicated,7041183.0,9,9.1,Annual,42475105.0,3,0,27.825422117609776,63.6,63.2,56.8,44.63271105880489
C01998,150,260000,39000000,7.9,Business,Small,Small Business,1,0,0.0,0,,0.0,1,5.2,Annual,39000000.0,1,0,25.36339780149359,26.0,27.5,25.8,25.876698900746796
C01999,200,225000,45000000,0.4,Business,Large,Hospital,3,1,1473352.0,1,VPS,17967830.0,7,5.5,Monthly,64441182.0,3,1,43.38783410334271,63.6,63.2,56.8,52.41391705167135
C02000,100,250000,25000000,6.8,Business,Large,ISP Partner,3,1,491523.0,1,Shared,2555503.0,7,5.9,Monthly,28047026.0,3,0,17.603491749219387,63.6,63.2,56.8,39.52174587460969
C02004,10,355000,3550000,9.1,Business,Small,Small Business,1,0,0.0,0,,0.0,0,2.8,Annual,3550000.0,1,0,0.24796617962354084,26.0,27.5,25.8,13.31898308981177
C02007,100,250000,25000000,3.5,Business,Large,ISP Partner,3,1,872107.0,0,,0.0,5,6.4,Monthly,25872107.0,2,0,16.062616448017526,63.6,35.6,56.8,34.611308224008766
C02009,150,250000,37500000,5.1,Business,Small,Small Business,1,0,0.0,0,,0.0,4,3.7,Annual,37500000.0,1,0,24.300685603106988,26.0,27.5,25.8,25.345342801553496
C02013,200,240000,48000000,5.8,Business,Large,ISP Partner,3,1,1503166.0,0,,0.0,7,10.2,Annual,49503166.0,2,1,32.80462622141321,63.6,35.6,56.8,42.9823131107066
C02014,150,255000,38250000,1.7,Government,Large,Government,3,1,1334753.0,0,,0.0,5,6.5,Monthly,39584753.0,2,0,25.777680565589034,63.6,35.6,56.8,39.46884028279452
C02018,150,280000,42000000,2.4,Business,Large,University,2,0,0.0,0,,0.0,4,3.2,Monthly,42000000.0,1,0,27.4888221982668,43.8,27.5,56.8,35.1494110991334
C02019,200,220000,44000000,2.5,Government,Large,Government,3,1,314663.0,1,Shared,6803565.0,10,10.5,Monthly,51118228.0,3,1,33.948856947113654,63.6,63.2,56.8,47.694428473556826
C02021,100,275000,27500000,2.6,Business,Medium,Small Business,1,1,1565800.0,0,,0.0,6,1.1,Monthly,29065800.0,2,0,18.325267454018796,26.0,35.6,26.2,23.6326337270094
C02023,200,220000,44000000,8.4,Business,Large,ISP Partner,3,1,542887.0,1,Dedicated,2124371.0,11,9.7,Annual,46667258.0,3,1,30.795456871345106,63.6,63.2,56.8,46.11772843567255
C02026,200,250000,50000000,4.1,Business,Large,Enterprise,2,0,0.0,0,,0.0,6,4.5,Monthly,50000000.0,1,1,33.15662058966202,43.8,27.5,56.8,37.983310294831014
C02027,300,215000,64500000,7.5,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,4.4,Annual,64500000.0,1,1,43.429505174065845,26.0,27.5,26.2,34.96975258703292
C02031,150,230000,34500000,3.4,Business,Large,Hospital,3,1,491026.0,1,Shared,17781430.0,8,12.4,Monthly,52772456.0,3,1,35.12083579678877,63.6,63.2,56.8,48.280417898394376
C02034,100,270000,27000000,4.0,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,4.7,Monthly,27000000.0,1,0,16.861700214400766,26.0,27.5,26.2,21.685850107200384
C02035,200,235000,47000000,8.8,Business,Large,Enterprise,2,1,1750698.0,0,,0.0,7,11.0,Annual,48750698.0,2,1,32.271521606416165,43.8,35.6,56.8,38.755760803208084
C02037,20,320000,6400000,7.6,Business,Large,University,2,0,0.0,0,,0.0,2,4.9,Annual,6400000.0,1,0,2.2671193565580863,43.8,27.5,56.8,22.538559678279043
C02038,150,235000,35250000,2.7,Business,Large,Enterprise,2,0,0.0,0,,0.0,4,4.9,Monthly,35250000.0,1,0,22.706617305527086,43.8,27.5,56.8,32.758308652763546
C02039,50,310000,15500000,7.1,Business,Medium,Small Business,1,1,1193314.0,0,,0.0,7,7.7,Annual,16693314.0,2,0,9.559672922973817,26.0,35.6,26.2,19.249836461486908
C02040,100,275000,27500000,4.9,Business,Small,Small Business,1,0,0.0,0,,0.0,3,7.2,Monthly,27500000.0,1,0,17.21593761386297,26.0,27.5,25.8,21.802968806931485
C02042,150,265000,39750000,5.5,Business,Medium,Small Business,1,0,0.0,1,VPS,17203868.0,4,9.3,Monthly,56953868.0,2,1,38.08326082270885,26.0,35.6,26.2,33.511630411354425
C02043,200,255000,51000000,5.5,Government,Large,Government,3,1,1566763.0,1,Dedicated,12496807.0,11,8.6,Annual,65063570.0,3,1,43.828780316495674,63.6,63.2,56.8,52.63439015824784
C02044,150,245000,36750000,3.8,Business,Small,Small Business,1,0,0.0,1,VPS,10657659.0,3,0.0,Monthly,47407659.0,2,1,31.32001232094353,26.0,35.6,25.8,30.070006160471767
C02045,200,255000,25500000,8.8,Business,Medium,Small Business,1,1,1069952.0,0,,0.0,6,10.8,Annual,26569952.0,2,0,16.557022044072927,26.0,35.6,26.2,22.748511022036464
C02046,300,200000,60000000,9.1,Business,Large,University,2,1,873165.0,0,,0.0,3,2.8,Annual,60873165.0,2,1,40.85998397670886,43.8,35.6,56.8,43.04999198835442
C02048,100,290000,29000000,6.9,Business,Large,ISP Partner,3,1,1709816.0,1,Shared,16586979.0,8,5.7,Annual,47296795.0,3,1,31.241467970835576,63.6,63.2,56.8,46.340733985417785
C02051,200,230000,46000000,1.6,Business,Large,University,2,0,0.0,0,,0.0,1,8.8,Monthly,46000000.0,1,1,30.322721393964404,43.8,27.5,56.8,36.5663606969822
C02053,150,265000,39750000,9.0,Business,Large,ISP Partner,3,1,1283820.0,1,VPS,10225995.0,6,8.4,Annual,51259815.0,3,1,34.04916776846896,63.6,63.2,56.8,47.74458388423447
C02055,200,225000,45000000,5.6,Business,Medium,Small Business,1,0,0.0,1,VPS,19155313.0,6,4.7,Annual,64155313.0,2,1,43.18530312104899,26.0,35.6,26.2,36.06265156052449
C02056,200,235000,47000000,6.9,Government,Large,Government,3,1,1475883.0,1,Shared,11817881.0,12,10.7,Monthly,60293764.0,3,1,40.449492969737264,63.6,63.2,56.8,50.94474648486863
C02057,150,230000,34500000,7.7,Business,Small,Small Business,1,1,724136.0,0,,0.0,5,5.8,Annual,35224136.0,2,0,22.688293313327705,26.0,35.6,25.8,25.754146656663853
C02058,150,250000,37500000,1.9,Business,Large,Hospital,3,1,1591369.0,0,,0.0,6,5.1,Monthly,39091369.0,2,0,25.428130435396515,63.6,35.6,56.8,39.29406521769826
C02059,200,270000,13500000,3.8,Business,Small,Small Business,1,0,0.0,1,Dedicated,13728753.0,6,6.2,Monthly,27228753.0,2,0,17.02376595007912,26.0,35.6,25.8,22.921882975039562
C02060,150,280000,42000000,1.6,Government,Large,Government,3,1,894045.0,1,VPS,19173185.0,10,10.1,Monthly,62067230.0,3,1,41.70594893748653,63.6,63.2,56.8,51.57297446874327
C02061,200,235000,47000000,8.9,Business,Medium,Small Business,1,1,760565.0,0,,0.0,3,4.1,Annual,47760565.0,2,1,31.57003732833275,26.0,35.6,26.2,30.255018664166375
C02063,100,275000,27500000,5.5,Business,Medium,Small Business,1,1,1465070.0,1,VPS,8002273.0,6,6.4,Annual,36967343.0,3,0,23.923311542136315,26.0,63.2,26.2,30.57165577106816
C02064,50,270000,13500000,7.7,Business,Small,Small Business,1,0,0.0,0,,0.0,2,5.7,Annual,13500000.0,1,0,7.2972904289213405,26.0,27.5,25.8,16.843645214460672
C02066,300,240000,72000000,4.0,Business,Large,ISP Partner,3,1,1792670.0,1,Shared,14365779.0,8,8.1,Monthly,88158449.0,3,1,60.190920072204065,63.6,63.2,56.8,60.815460036102024
C02068,100,255000,25500000,9.5,Government,Large,Government,3,1,1506023.0,1,Dedicated,14275341.0,10,5.9,Annual,41281364.0,3,0,26.97968670266696,63.6,63.2,56.8,44.209843351333475
C02069,300,245000,73500000,2.2,Business,Large,Enterprise,2,0,0.0,1,Dedicated,15036593.0,5,2.8,Monthly,88536593.0,2,1,60.458825566568535,43.8,35.6,56.8,52.849412783284265
C02070,300,240000,72000000,1.3,Business,Large,ISP Partner,3,1,353246.0,0,,0.0,9,9.1,Monthly,72353246.0,2,1,48.99333205481971,63.6,35.6,56.8,51.07666602740986
C02079,150,230000,34500000,7.8,Business,Medium,Small Business,1,1,1599451.0,0,,0.0,3,4.6,Annual,36099451.0,2,0,23.308431931948217,26.0,35.6,26.2,26.12421596597411
C02081,100,260000,26000000,7.2,Government,Large,Government,3,0,0.0,1,Dedicated,3890996.0,10,6.6,Annual,29890996.0,2,0,18.909898024192017,63.6,35.6,56.8,36.03494901209601
C02083,200,230000,46000000,3.5,Business,Large,Enterprise,2,1,822822.0,0,,0.0,4,5.0,Monthly,46822822.0,2,1,30.90567004496498,43.8,35.6,56.8,38.072835022482494
C02084,200,220000,44000000,10.0,Business,Large,University,2,1,1908541.0,0,,0.0,5,2.6,Annual,45908541.0,2,1,30.257924997329578,43.8,35.6,56.8,37.74896249866479
C02085,300,200000,60000000,2.6,Business,Large,Enterprise,2,0,0.0,0,,0.0,3,5.6,Monthly,60000000.0,1,1,40.24136857890604,43.8,27.5,56.8,41.525684289453025
C02086,100,255000,25500000,6.3,Business,Medium,Small Business,1,1,1221434.0,1,Shared,11780631.0,5,8.5,Annual,38502065.0,3,0,25.01062340249117,26.0,63.2,26.2,31.115311701245584
C02087,150,230000,34500000,3.7,Business,Large,University,2,1,1496271.0,1,Shared,9570997.0,7,10.0,Monthly,45567268.0,3,1,30.01614167727625,43.8,63.2,56.8,41.768070838638124
C02089,100,285000,28500000,1.9,Business,Large,ISP Partner,3,1,1306517.0,1,Dedicated,14025303.0,7,4.3,Monthly,43831820.0,3,0,28.786620504432495,63.6,63.2,56.8,45.11331025221625
C02091,150,230000,34500000,4.7,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,3.8,Monthly,34500000.0,1,0,22.175261206333783,26.0,27.5,26.2,24.342630603166892
C02094,20,300000,6000000,8.6,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,8.5,Annual,6000000.0,1,0,1.9837294369883258,26.0,27.5,26.2,14.246864718494162
C02096,50,295000,14750000,1.9,Business,Small,Small Business,1,0,0.0,1,Shared,2738604.0,8,8.2,Monthly,17488604.0,2,0,10.123115845810407,26.0,35.6,25.8,19.471557922905205
C02098,50,270000,13500000,7.2,Business,Small,Small Business,1,0,0.0,0,,0.0,0,3.2,Annual,13500000.0,1,0,7.2972904289213405,26.0,27.5,25.8,16.843645214460672
C02105,150,250000,37500000,4.8,Business,Large,Enterprise,2,0,0.0,1,VPS,14848732.0,6,8.9,Monthly,52348732.0,2,1,34.82063802108932,43.8,35.6,56.8,40.03031901054466
C02106,200,255000,51000000,1.1,Business,Large,Hospital,3,1,1756861.0,0,,0.0,3,5.4,Monthly,52756861.0,2,1,35.109787132299545,63.6,35.6,56.8,44.13489356614977
C02107,150,230000,34500000,9.8,Business,Large,Hospital,3,1,1394385.0,1,Shared,4629337.0,7,8.1,Annual,40523722.0,3,0,26.44291643906028,63.6,63.2,56.8,43.94145821953013
C02108,150,230000,34500000,1.8,Business,Small,Small Business,1,0,0.0,1,VPS,10364621.0,3,5.3,Monthly,44864621.0,2,1,29.518333985236417,26.0,35.6,25.8,29.16916699261821
C02110,20,330000,17042542,4.4,Business,Small,Small Business,1,1,1217805.0,0,,0.0,3,0.0,Monthly,18260347.0,2,0,10.66987631255672,26.0,35.6,25.8,19.744938156278362
C02111,150,245000,36750000,8.1,Business,Large,University,2,1,1758710.0,0,,0.0,6,5.5,Monthly,38508710.0,2,0,25.015331217530022,43.8,35.6,56.8,35.127665608765014
C02112,100,250000,25000000,9.0,Business,Medium,Small Business,1,0,0.0,1,Shared,4074808.0,4,5.7,Annual,29074808.0,2,0,18.33164939500751,26.0,35.6,26.2,23.635824697503754
C02113,100,250000,25000000,9.5,Business,Small,Small Business,1,0,0.0,0,,0.0,4,5.4,Monthly,25000000.0,1,0,15.444750616551964,26.0,27.5,25.8,20.917375308275982
C02115,100,285000,28500000,5.5,Business,Large,University,2,1,1724392.0,0,,0.0,3,6.8,Monthly,30224392.0,2,0,19.14610068825422,43.8,35.6,56.8,32.19305034412711
C02116,100,250000,25000000,5.9,Government,Large,Government,3,1,882008.0,0,,0.0,2,0.0,Annual,25882008.0,2,0,16.06963105700168,63.6,35.6,56.8,34.61481552850084
C02121,150,260000,39000000,9.4,Business,Large,Enterprise,2,1,1841479.0,0,,0.0,3,6.4,Annual,40841479.0,2,0,26.668039265742102,43.8,35.6,56.8,35.95401963287105
C02126,200,220000,44000000,9.7,Business,Large,ISP Partner,3,0,0.0,0,,0.0,0,2.4,Annual,44000000.0,1,1,28.9057717961156,63.6,27.5,56.8,39.817885898057796
C02128,300,200000,60000000,6.6,Government,Large,Government,3,1,1694359.0,1,Dedicated,8030834.0,6,5.5,Monthly,69725193.0,3,1,47.13142273408204,63.6,63.2,56.8,54.28571136704102
C02130,50,315000,15750000,0.5,Business,Medium,Small Business,1,1,971904.0,0,,0.0,7,6.5,Monthly,16721904.0,2,0,9.579928217475068,26.0,35.6,26.2,19.259964108737535
C02131,300,215000,64500000,3.5,Business,Large,Enterprise,2,0,0.0,0,,0.0,0,0.7,Monthly,64500000.0,1,1,43.429505174065845,43.8,27.5,56.8,43.11975258703292
C02133,200,220000,44000000,9.3,Business,Large,Hospital,3,1,1909965.0,1,VPS,2702117.0,10,7.9,Annual,48612082.0,3,1,32.17331566368846,63.6,63.2,56.8,46.806657831844234
C02135,300,200000,60000000,5.2,Government,Large,Government,3,1,1185196.0,0,,0.0,5,6.2,Annual,61185196.0,2,1,41.081050076692044,63.6,35.6,56.8,47.12052503834602
C02138,30,310000,9300000,8.6,Business,Large,ISP Partner,3,1,1417139.0,1,VPS,3370961.0,8,7.7,Annual,14088100.0,3,0,7.713944458168782,63.6,63.2,56.8,34.57697222908439
C02139,100,305000,30500000,3.3,Business,Large,ISP Partner,3,1,1218884.0,1,Dedicated,12537066.0,6,8.2,Monthly,44255950.0,3,1,29.087105920900303,63.6,63.2,56.8,45.263552960450156
C02140,150,250000,37500000,1.6,Business,Medium,Small Business,1,1,1634333.0,0,,0.0,3,7.3,Monthly,39134333.0,2,0,25.458569346657505,26.0,35.6,26.2,27.19928467332875
C02143,300,235000,70500000,3.1,Business,Small,Small Business,1,0,0.0,1,VPS,17732796.0,3,6.6,Monthly,88232796.0,2,1,60.2435930480797,26.0,35.6,25.8,44.531796524039855
C02145,200,220000,44000000,0.6,Government,Large,Government,3,1,445098.0,1,Shared,8633590.0,6,3.2,Monthly,53078688.0,3,1,35.337793451412985,63.6,63.2,56.8,48.38889672570649
C02146,100,260000,26000000,1.2,Government,Large,Government,3,1,1562452.0,0,,0.0,3,4.2,Monthly,27562452.0,2,0,17.260183282005396,63.6,35.6,56.8,35.2100916410027
C02151,20,300000,6000000,8.3,Business,Medium,Small Business,1,0,0.0,0,,0.0,6,5.7,Annual,6000000.0,1,0,1.9837294369883258,26.0,27.5,26.2,14.246864718494162
C02154,50,270000,13500000,4.8,Business,Small,Small Business,1,1,1633155.0,0,,0.0,4,4.8,Monthly,15133155.0,2,0,8.454339589158725,26.0,35.6,25.8,18.637169794579364
C02155,50,290000,14500000,6.6,Business,Small,Small Business,1,1,1706183.0,0,,0.0,2,4.5,Monthly,16206183.0,2,0,9.214552885698975,26.0,35.6,25.8,19.01727644284949
